ID	adj.P.Val	P.Value	t	B	logFC	GenBank.Accession	Gene.symbol	Gene.title
A_23_P152002	1.51724994627731e-16	4.36717404314078e-18	9.80414964835741	30.5227600086371	3.24732694377222	NM_004049	BCL2A1	BCL2 related protein A1
A_23_P24948	1.55629846909492e-16	4.48442256975614e-18	-9.79987701896897	30.4966969104446	-1.66758430901111	NM_005472	KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3
A_23_P165598	1.58382741760773e-16	4.58063516556712e-18	-9.79645327352077	30.4758140122987	-2.68414335978333	NM_001017920	DAPL1	death associated protein like 1
A_23_P121898	1.58904780843663e-16	4.60356570317655e-18	9.79564785901523	30.47090170073	1.29280926401111	NM_024615	PARP8	poly(ADP-ribose) polymerase family member 8
A_24_P118892	1.61397100171376e-16	4.68161416883483e-18	9.79293611821788	30.4543632199834	3.27000763320556	NM_004029	IRF7	interferon regulatory factor 7
A_23_P423695	1.61397100171376e-16	4.68583591416569e-18	-9.79279072324915	30.4534765104974	-1.06988726881667	NM_006454	MXD4	MAX dimerization protein 4
A_32_P213917	1.62241430256982e-16	4.72046822059327e-18	-9.79160290503679	30.4462325722943	-1.20737157031111	DA834198		
A_23_P29773	1.67310420163734e-16	4.88882226879404e-18	9.78594965988449	30.411759063511	4.22818354878889	NM_014398	LAMP3	lysosomal associated membrane protein 3
A_24_P712562	1.68598263178099e-16	4.93696850732013e-18	9.78436856812478	30.4021184322853	3.21352755107778	NM_001085430	C17orf67	chromosome 17 open reading frame 67
A_24_P385732	1.69914138328358e-16	4.99139671017909e-18	9.78259957236091	30.3913325177776	1.27012721202222	NM_152672	SLC51A	solute carrier family 51 alpha subunit
A_24_P797455	1.70474519515224e-16	5.01317466251463e-18	-9.78189713385451	30.3870497448862	-1.01730060681667	AK056910		
A_23_P50504	1.7082054704368e-16	5.02867734459832e-18	-9.78139895109184	30.384012366519	-1.04646401011111	NM_000146	FTL	ferritin light chain
A_23_P250629	1.79583984730111e-16	5.30905970387456e-18	9.77264356358804	30.3306377070428	1.37661103711111	NM_004159	PSMB8	proteasome subunit beta 8
A_23_P135123	1.80426721096747e-16	5.33960015969105e-18	9.77171785130468	30.3249950598674	3.37759320487778			
A_24_P941831	1.81524292909414e-16	5.38340357865884e-18	-9.77039929098202	30.3169580483233	-1.44011644611667	NM_001044385	TMEM237	transmembrane protein 237
A_23_P8452	1.81546836135425e-16	5.38973362026148e-18	-9.77020962983873	30.3158020300546	-1.59196102594444	NM_001040167	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
A_24_P194081	1.83277609194305e-16	5.44683199432977e-18	9.76850880358614	30.3054354398745	1.05569343053889	NM_144779	FXYD5	FXYD domain containing ion transport regulator 5
A_23_P132718	1.84077043918472e-16	5.47633080419817e-18	9.76763704848624	30.3001222372308	2.14244809083889	NM_004636	SEMA3B	semaphorin 3B
A_24_P925422	1.97376495061121e-16	5.92123330055193e-18	-9.75502801543037	30.2232853758861	-2.01873411142222			
A_24_P145107	1.98325077780434e-16	5.95587519576379e-18	-9.75408618687589	30.2175470518401	-1.14792116356667	BC001335		
A_23_P377267	2.00030004544883e-16	6.01955138883624e-18	9.7523691329051	30.2070858282442	1.25393849048334	NM_001243765	RABGAP1L	RAB GTPase activating protein 1 like
A_32_P34186	2.03908567304965e-16	6.14262874658047e-18	-9.74910098511757	30.1871757631695	-1.21545653314445	NM_001417	EIF4B	eukaryotic translation initiation factor 4B
A_23_P67360	2.07762849707141e-16	6.28465288975977e-18	9.74540983298781	30.1646906836785	1.70174309927778	NM_020904	PLEKHA4	pleckstrin homology domain containing A4
A_23_P122216	2.20001016914382e-16	6.68915057509347e-18	9.73533542262107	30.1033320424983	1.25302358356111	NM_002317	LOX	lysyl oxidase
A_23_P132822	2.24415143316895e-16	6.85835408521398e-18	9.73130010288142	30.0787591930565	1.48390665157222	NM_019001	XRN1	5'-3' exoribonuclease 1
A_23_P38723	2.25053418135911e-16	6.8848786350868e-18	9.73067652621935	30.0749621857859	1.33134074172778	NM_015295	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
A_23_P103496	2.273744652638e-16	6.97757899601757e-18	9.72851583480823	30.0618060371741	2.86013395404444	NM_052941	GBP4	guanylate binding protein 4
A_23_P384355	2.273744652638e-16	6.98424699176234e-18	9.72836151893936	30.0608664573612	4.90453200334444			
A_23_P111804	2.32839816006499e-16	7.17390894734215e-18	9.72403258475115	30.0345104880632	2.40830664866667	NM_022750	PARP12	poly(ADP-ribose) polymerase family member 12
A_32_P102653	2.37798770993313e-16	7.34152815303522e-18	9.72030061891023	30.0117914198473	2.19354073355556	NR_040025	LINC01539	long intergenic non-protein coding RNA 1539
A_23_P317465	2.50018358547856e-16	7.77335901307302e-18	9.71106382188495	29.955570052409	1.08958572428889	NM_016530	RAB8B	RAB8B, member RAS oncogene family
A_24_P62237	2.51239175499333e-16	7.82698525973224e-18	-9.7099526144695	29.9488074030542	-1.61616565771111	NM_022766	CERK	ceramide kinase
A_24_P340853	2.51337444959155e-16	7.83788458412559e-18	9.70972769333122	29.9474385889377	1.48016235561111	NM_032789	PARP10	poly(ADP-ribose) polymerase family member 10
A_23_P38630	2.53983712179806e-16	7.92832805974947e-18	9.70787320854727	29.9361529606335	5.19908049221667	NM_001050	SSTR2	somatostatin receptor 2
A_24_P505790	2.61783904957029e-16	8.20447265044481e-18	-9.70233871610877	29.9024755635472	-1.36087008917778	NM_001033723	ZNF704	zinc finger protein 704
A_23_P214587	2.65423623424274e-16	8.32682088018274e-18	9.69994567405779	29.8879154022824	1.09527736586111	NM_003449	TRIM26	tripartite motif containing 26
A_23_P29237	2.71039092609728e-16	8.53679744085276e-18	9.69591916308694	29.8634186595649	1.84949402106111	NM_145641	APOL3	apolipoprotein L3
A_23_P123672	2.71362412084975e-16	8.55544324751019e-18	9.69556639236871	29.8612725735524	1.75949400966667	NM_014290	TDRD7	tudor domain containing 7
A_23_P47955	2.83861943776439e-16	8.9937859755157e-18	9.68748656303	29.8121242376748	4.50981271283889	NM_006187	OAS3	2'-5'-oligoadenylate synthetase 3
A_23_P251324	2.84344297707855e-16	9.02680310183667e-18	-9.68689394598207	29.808519851068	-1.00088711541667	NM_001012361	WDR31	WD repeat domain 31
A_23_P208595	2.85207359856678e-16	9.063096008169e-18	9.68624501825384	29.8045730387498	1.78502032313889	NM_000527	LDLR	low density lipoprotein receptor
A_24_P378019	2.89918933339989e-16	9.23089877257395e-18	9.68327791511345	29.7865278203529	3.34968606155555	NM_004031	IRF7	interferon regulatory factor 7
A_23_P60146	2.91070447802824e-16	9.2857164094642e-18	9.68232025513219	29.7807038599246	3.1567042386	NM_006207	PDGFRL	platelet derived growth factor receptor like
A_23_P134176	2.98442720392116e-16	9.55813371511843e-18	9.677643145795	29.7522623688697	1.94931444472222	NM_001024465	SOD2	superoxide dismutase 2, mitochondrial
A_23_P65000	3.0390859786234e-16	9.76161960265103e-18	-9.67423533619305	29.7315416968637	-1.21557675409445	NM_013300	FAM216A	family with sequence similarity 216 member A
A_23_P37983	3.043946708187e-16	9.79096634625215e-18	9.67374970792116	29.7285890593261	1.29505557877778	NM_005947	MT1B	metallothionein 1B
A_24_P294233	3.04815219620943e-16	9.81925723854537e-18	-9.67328292220673	29.7257510209583	-1.45180408542778	AF327434	GLS	glutaminase
A_23_P49041	3.23106215223432e-16	1.04890875369568e-17	9.6626056006941	29.6608429173529	1.30268049150555	NM_024956	TMEM62	transmembrane protein 62
A_23_P55564	3.23672810691676e-16	1.0517574726065e-17	9.66216669762526	29.6581751917938	1.75423553181111	BC006340	ZCCHC2	zinc finger CCHC-type containing 2
A_32_P169550	3.2432566122065e-16	1.05489027552667e-17	9.66168539042168	29.6552497626713	1.78608806313889	AW977527		
A_32_P75559	3.28347498203632e-16	1.07104338766021e-17	9.65922608762975	29.6403024805105	3.67956139123333			
A_23_P209408	3.37378868670063e-16	1.10155510492892e-17	9.65467985503194	29.6126737226956	1.32801324919444	NM_032977	CASP10	caspase 10
A_24_P468810	3.39688438567719e-16	1.11227386564413e-17	-9.65311247717711	29.6031490951484	-1.07341878719444	NM_005610	RBBP4	RB binding protein 4, chromatin remodeling factor
A_23_P134663	3.4011176902612e-16	1.1147206450446e-17	-9.65275679973987	29.6009877732137	-1.32855569748889	NM_024812	BAALC	brain and acute leukemia, cytoplasmic
A_23_P34382	3.47302949122124e-16	1.14153899140774e-17	9.64890851505384	29.5776044658307	2.43639566489444	NR_024604	CLCA3P	chloride channel accessory 3, pseudogene
A_24_P90900	3.69934403270407e-16	1.22284737414361e-17	9.63776876590901	29.5099296697508	1.34688958675	NM_001907	CTRL	chymotrypsin like
A_23_P351148	3.70022797250299e-16	1.22490234549607e-17	9.63749687806277	29.5082781841956	2.88014237642778	NM_053282	SH2D1B	SH2 domain containing 1B
A_24_P942933	3.70022797250299e-16	1.22544737792689e-17	9.63742484247046	29.5078406317588	2.14422140210555	AK022802	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G
A_23_P65174	3.74523268110951e-16	1.2415200486542e-17	9.63531477747213	29.4950242317579	1.24418663833333	NM_001040443	PHF11	PHD finger protein 11
A_23_P6263	3.76035169717874e-16	1.24770455789384e-17	9.63451009708627	29.4901368463394	4.9678971098	NM_002463	MX2	MX dynamin like GTPase 2
A_24_P160088	3.99552983187798e-16	1.33570585953572e-17	9.62347155983779	29.4231028234267	1.18341071562778	NM_003681	PDXK	pyridoxal (pyridoxine, vitamin B6) kinase
A_23_P68155	4.05662003114339e-16	1.35739336184141e-17	9.62086245786193	29.4072613845104	3.26357456272222	NM_022168	IFIH1	interferon induced with helicase C domain 1
A_24_P227415	4.05918183011845e-16	1.35951641424119e-17	9.62060927973112	29.4057242463341	1.66474484245	NM_197954	CLEC7A	C-type lectin domain family 7 member A
A_32_P120895	4.08500475623033e-16	1.37326071263801e-17	9.61897970890939	29.3958307712235	1.0324568575	NM_153374	LYSMD2	LysM domain containing 2
A_32_P827528	4.08829896252905e-16	1.3756430537839e-17	9.6186989028257	29.394125981269	1.26919135638889	NM_004230	S1PR2	sphingosine-1-phosphate receptor 2
A_23_P133517	4.39928925676526e-16	1.48440171385537e-17	9.60636973581639	29.3192877346243	1.82650783376111	NM_002310	LIFR	leukemia inhibitory factor receptor alpha
A_24_P335305	4.40924985392718e-16	1.49051262720462e-17	9.60570394298212	29.3152470770557	4.33748576694444	NM_006187	OAS3	2'-5'-oligoadenylate synthetase 3
A_24_P389994	4.41360399636298e-16	1.49336088067291e-17	9.60539454980092	29.3133694130436	1.1707853503	NM_023018	NADK	NAD kinase
A_32_P109653	4.44549874379587e-16	1.5069252298332e-17	-9.60392913118688	29.3044762078236	-2.01873087129444	NM_000345	SNCA	synuclein alpha
A_23_P347040	4.52416103927041e-16	1.53500084533202e-17	9.6009372748036	29.2863205964715	1.87014616201111	NM_138287	DTX3L	deltex E3 ubiquitin ligase 3L
A_23_P215687	4.56263024454189e-16	1.55232157569938e-17	-9.59911856290119	29.2752847553061	-1.82909538738333	NM_018970	GPR85	G protein-coupled receptor 85
A_23_P2640	4.64367320680276e-16	1.5885831252885e-17	9.59537558117702	29.2525742851528	1.96018613087222	NM_197947	CLEC7A	C-type lectin domain family 7 member A
A_32_P106194	4.90194619508221e-16	1.68152331511848e-17	9.58615752321708	29.1966538550229	1.6848912769	NM_153229	TMEM92	transmembrane protein 92
A_23_P211417	4.95758276261186e-16	1.70350500844904e-17	9.58405156123883	29.1838802391912	2.40424384799444	NM_021026	RFPL1	ret finger protein like 1
A_23_P22970	4.99473775064855e-16	1.71958414467085e-17	-9.58252816075487	29.1746405862707	-1.13950343066111	NM_003629	PIK3R3	phosphoinositide-3-kinase regulatory subunit 3
A_23_P201988	5.03286867732285e-16	1.73428131363762e-17	9.58114804999362	29.1662703427803	1.25331556221111	NM_032844	MASTL	microtubule associated serine/threonine kinase like
A_23_P150394	5.03781046935856e-16	1.73755523719418e-17	9.58084220447562	29.1644154613627	2.08523440795	NM_022003	FXYD6	FXYD domain containing ion transport regulator 6
A_32_P44394	5.354124203644e-16	1.85667075637014e-17	9.57008799776926	29.0992037054114	5.95510592756666	NM_004833	AIM2	absent in melanoma 2
A_23_P120002	5.65119518266305e-16	1.96849877413996e-17	9.5605995132334	29.0416832614703	2.63327506844444	NM_004510	SP110	SP110 nuclear body protein
A_23_P163782	5.70083195483862e-16	1.98756669645105e-17	9.55903535601706	29.0322025952386	1.03112452394445	NM_005951	MT1H	metallothionein 1H
A_24_P236680	6.29427789159489e-16	2.21409719079397e-17	9.54151774827297	28.9260532786903	1.03292690131667			
A_24_P618928	6.45426509138905e-16	2.28245130933208e-17	-9.53658148813172	28.8961510637288	-1.39088784215	NR_038269	LOC100506844	uncharacterized LOC100506844
A_23_P301051	6.49066556165853e-16	2.29937196433845e-17	-9.53538227621536	28.888887267393	-1.13993655650556	NM_020459	PAIP2B	poly(A) binding protein interacting protein 2B
A_32_P170104	6.95407233543791e-16	2.48088650380172e-17	-9.52304374221668	28.814165335585	-1.25657308858333			
A_23_P92161	7.01176881036439e-16	2.50802969578943e-17	9.52127633453973	28.8034640890955	2.26856483881111	NM_025047	ARL14	ADP ribosylation factor like GTPase 14
A_32_P87568	7.16992675616673e-16	2.57130875030147e-17	-9.51722882962716	28.7789594059183	-1.51273572798333	NM_001008493	ENAH	enabled homolog (Drosophila)
A_23_P11926	7.27056608541282e-16	2.61193505173405e-17	9.51468220096016	28.763542879192	2.08970137178889	AK024925		
A_32_P38821	7.35113778693114e-16	2.64317269103178e-17	9.51275076953548	28.7518513189428	1.14289026134444			
A_24_P15702	7.42116602307363e-16	2.67066628952723e-17	9.51106954360306	28.7416748558876	2.28471780868889			
A_23_P37535	7.47951720739285e-16	2.69633014991927e-17	9.50951568253402	28.7322697672728	1.25541997228333	NM_016530	RAB8B	RAB8B, member RAS oncogene family
A_23_P166051	7.63866577459709e-16	2.75846663765972e-17	9.50581368334767	28.7098642808625	1.14959782847778	NM_031229	RBCK1	RANBP2-type and C3HC4-type zinc finger containing 1
A_23_P354547	7.69128374506964e-16	2.77986648596243e-17	9.50455790595777	28.7022645206657	1.84993869333333	AK074144		
A_32_P134290	8.06468153538353e-16	2.91985382560897e-17	9.49657324511751	28.6539490594573	1.21655565495	NM_017742	ZCCHC2	zinc finger CCHC-type containing 2
A_24_P372134	8.25580625131741e-16	2.99677502620559e-17	9.49234652987679	28.6283775479169	2.90476992646111	NM_018295	TMEM140	transmembrane protein 140
A_24_P367645	8.28411538044569e-16	3.0096343338071e-17	-9.49165048129677	28.6241667716795	-1.17199012773889	NM_152780	MAP7D2	MAP7 domain containing 2
A_32_P228438	8.36478040505227e-16	3.04415714993482e-17	9.48979637357829	28.6129506786689	2.08601564718889			
A_32_P111639	8.56127691366716e-16	3.12901629176971e-17	-9.48532637989739	28.5859127200433	-1.32468684298333	NM_031422	CHST9	carbohydrate sulfotransferase 9
A_23_P300112	8.71753540140281e-16	3.19971907800889e-17	9.48169329380279	28.5639395965477	1.76461110806667			
A_23_P152505	8.76261300938755e-16	3.21899713882138e-17	9.48071654652054	28.5580325644567	1.30838420005	NM_000663	ABAT	4-aminobutyrate aminotransferase
A_23_P39137	8.91468106819906e-16	3.28598029831643e-17	-9.47736745550436	28.5377796824093	-1.09280852327778	NM_004491	ARHGAP35	Rho GTPase activating protein 35
A_24_P928830	9.01048407989648e-16	3.32691338466256e-17	-9.47535413663823	28.5256055323407	-1.43421653140556			
A_23_P129174	9.02704548634418e-16	3.33584335962761e-17	-9.47491818795004	28.5229695286556	-1.08754512168333	NM_017691	LRRC49	leucine rich repeat containing 49
A_23_P23266	9.12388608185138e-16	3.3744749721133e-17	9.47304553512881	28.5116467417254	1.28268546565555	U79751	BLZF1	basic leucine zipper nuclear factor 1
A_24_P532478	9.15088847968526e-16	3.39016918135968e-17	9.47229085332722	28.5070838165065	1.14107209555555	AF086429		
A_32_P55840	9.2177854450089e-16	3.41782732844219e-17	9.47096929206195	28.4990936900089	1.70710431866667	BX118328	LINC01556	long intergenic non-protein coding RNA 1556
A_23_P253738	9.42075080730175e-16	3.50189757766666e-17	-9.46701664615514	28.4751979268212	-1.49114420442778	NM_018941	CLN8	ceroid-lipofuscinosis, neuronal 8
A_23_P29939	9.57346156113358e-16	3.56463439174026e-17	-9.46412808223162	28.4577368246524	-1.26295830784444	NM_007308	SNCA	synuclein alpha
A_23_P103617	9.61858020542116e-16	3.58443363753338e-17	-9.46322697239442	28.4522900002683	-1.31012130554444	NM_003568	ANXA9	annexin A9
A_24_P215765	9.97474916241502e-16	3.7233837737895e-17	9.45703906141825	28.4148905961416	2.06832801041667	NM_024490	ATP10A	ATPase phospholipid transporting 10A (putative)
A_32_P226556	1.01368460729689e-15	3.78705260717145e-17	9.45428009175886	28.3982177152162	1.11666803867778	AF070571		
A_23_P80040	1.06059319505333e-15	3.97552942418717e-17	9.4463755467631	28.3504568038386	1.43170155908333	NM_006404	PROCR	protein C receptor
A_23_P99802	1.10262026537186e-15	4.15369470349335e-17	-9.43923921226233	28.3073471280129	-2.60681735149444	NM_013231	FLRT2	fibronectin leucine rich transmembrane protein 2
A_24_P32935	1.10512082328067e-15	4.16656087362811e-17	9.43873572158878	28.3043059487361	1.79953898686667	NM_000803	FOLR2	folate receptor beta
A_23_P308974	1.11442473843895e-15	4.20511408460762e-17	9.43723623698147	28.295249045067	1.76194199158889	NM_207517	ADAMTSL3	ADAMTS like 3
A_24_P79617	1.12833578725829e-15	4.2646426985906e-17	9.43494760493903	28.2814264564934	1.36614510172778	NM_014656	KIAA0040	KIAA0040
A_23_P206724	1.13395750795849e-15	4.29663111001097e-17	9.43373088163527	28.2740782271397	1.01354473827778	NM_175617	MT1E	metallothionein 1E
A_23_P118536	1.1636631099131e-15	4.43082501388933e-17	9.42872301058079	28.2438366835445	1.35255183269445	NM_018042	SLFN12	schlafen family member 12
A_23_P73571	1.17483258415078e-15	4.48068185491752e-17	-9.42690081919267	28.2328339449546	-1.51992006575555	NM_152423	MUM1L1	MUM1 like 1
A_23_P30069	1.2128481497542e-15	4.64079795349863e-17	9.42118239100117	28.1983088569936	3.35780969976111	NM_001012967	DDX60L	DEAD-box helicase 60-like
A_24_P304071	1.21438444582114e-15	4.65425042540362e-17	9.42071092396652	28.1954626306038	5.75621697425556	NM_001547	IFIT2	interferon induced protein with tetratricopeptide repeats 2
A_24_P54879	1.21774726363413e-15	4.67467075927568e-17	9.41999784106813	28.1911578555233	1.57706862933333	NM_005506	SCARB2	scavenger receptor class B member 2
A_32_P185682	1.24373345552018e-15	4.78612618614747e-17	9.41615962284913	28.1679886771607	1.12254936143333	BX647619	RNF24	ring finger protein 24
A_32_P206344	1.29064560307399e-15	4.98677737926425e-17	-9.40946878516754	28.1276061808397	-1.87903822862778			
A_32_P202759	1.29631325017738e-15	5.02080349493344e-17	-9.40836079811765	28.1209197143837	-1.30268928702778	NM_177454	FAM171B	family with sequence similarity 171 member B
